,x_held_out,y_held_out,mu_pred,sd_pred,loglik,z_resid,_source_selector
211,38.0,199.67161381695195,199.24926910401408,17.780853764278817,-3.7973428776618903,0.023752780295980425,selector
212,28.0,119.25245642741469,118.52038889707178,11.518499656511821,-3.3649126120830406,0.06355580606620401,selector
213,68.0,597.2344953290244,560.1635416530938,47.526620741144924,-5.084431633933928,0.7800039871935893,selector
214,48.0,309.37663661604034,299.6459690649954,25.967740613527006,-4.246001610864772,0.3747213781847489,selector
215,8.0,13.850106099550052,17.719127043642423,6.089628822416093,-2.927357895653668,-0.635345939287859,selector
216,10.5,35.28559025661206,24.80018928996559,5.483480420994083,-4.448894504217986,1.9121798860632393,selector
217,50.5,342.3482751576668,327.7984209129204,28.26194729656667,-4.392975332748405,0.5148213635836049,selector
218,70.5,639.0895463395176,597.9459353995885,50.65741251732282,-5.1738530776637495,0.8121932979869355,selector
219,30.5,128.56013035842045,137.18001735507806,12.842689828662074,-3.69696141086708,-0.6711901565527114,selector
220,40.5,257.0007765378474,220.9741352090364,18.6810201452743,-5.706033049602708,1.9285157367556602,selector
221,80.5,693.8169086805057,779.2280763402877,64.26420786255609,-5.9651453218566814,-1.329062794058764,selector
222,60.5,461.4417783821748,454.0292043195444,38.90440147137472,-4.5981973463444845,0.19053304465008752,selector
223,20.5,63.91423520822764,71.4683362979846,8.247681724799378,-3.4483125816449096,-0.9159059893209834,selector
224,15.5,46.84298165071614,45.83181280196316,7.0946121395507635,-2.888431049302346,0.14252630430858315,selector
225,55.5,395.7969602923961,388.56639264222434,33.409171245576765,-4.451188794729203,0.21642463373373957,selector
226,75.5,700.0194122271802,678.8675543441325,57.795200118536904,-5.042814756174884,0.36597949033251215,selector
227,35.5,197.67856109076823,176.29613174182757,15.618017036084748,-4.6045637870402025,1.369087336730232,selector
228,25.5,87.59099670198596,102.02417974273409,10.11690392293043,-4.2507975138041125,-1.4266403190836534,selector
229,65.5,521.2727644417814,524.9218023570976,44.83431712089083,-4.725224503308667,-0.08138939432214257,selector
230,45.5,299.30006655007776,271.7641203250822,23.280986374057722,-4.7660425749582815,1.1827654456977463,selector
231,5.5,9.800765467951557,10.413456834133159,6.175655493011468,-2.7444749485017073,-0.09921074238596043,selector
232,6.75,11.284677426588583,13.981583021183479,6.120959487064521,-2.827722356991579,-0.4406017717147598,selector
233,46.75,300.33358226694264,285.7284578314357,24.75140473133113,-4.30191358288384,0.5900725471560522,selector
234,66.75,465.5394808159848,546.6841757284473,43.76412585864167,-6.416665396854712,-1.854137225876742,selector
235,26.75,102.50704646186418,110.14767882087457,10.852252122454773,-3.55116112529635,-0.7040596065033264,selector
236,36.75,147.86100567310427,189.89922243922595,15.681822209590377,-7.264509471905722,-2.6806971922186937,selector
237,76.75,812.4914715787856,688.9804456166518,54.205918379055674,-7.5076291735704395,2.278552410060386,selector
238,56.75,339.0858712042066,407.26340132593714,32.324852645266965,-6.619003518792557,-2.109136609837358,selector
239,16.75,53.1041139096436,51.67186545962026,7.3460334085863535,-2.9321054749726794,0.19496895404113898,selector
240,21.75,69.14456997334048,78.64081551133873,8.64520549746738,-3.679229403320218,-1.0984406953403458,selector
241,61.75,469.12722434418464,471.5336307826412,40.35336732055479,-4.61839144539949,-0.059633349042244405,selector
242,81.75,768.5933042904649,792.603839366155,67.24567241596866,-5.191036033724854,-0.357056955682822,selector
243,41.75,242.37700598321328,234.3542132310676,20.593036169538838,-4.019780773832553,0.38958765895885566,selector
244,31.75,172.06424481932515,145.4041211284025,12.984722961435436,-5.590509849270328,2.0531915675138466,selector
245,71.75,654.6921993171909,617.589761604535,52.40936737517785,-5.128610022433233,0.7079352331626945,selector
246,51.75,323.81042761203906,343.8546347769819,29.40563149139158,-4.532444816737918,-0.6816451865966813,selector
247,11.75,44.202472763075626,29.185187595559462,4.716799200887946,-7.538319601360663,3.183787252314903,selector
248,9.25,14.680611206518437,21.938912320342812,5.7576011308773145,-3.4640745563003184,-1.2606467431199757,selector
249,49.25,309.680966982849,314.27163440925585,27.1923612986824,-4.236125057653083,-0.16882194878123022,selector
