,circular,ratio_a,ratio_b,ratio_pitch,ratio_top_diameter,ratio_shear_modulus,n_longerons,n_storeys,twist_angle,twist_rate_total,ratio_brace_height,ratio_a_lig,ratio_b_lig,chirality_offset
199,12.0,0.0067635917168726,0.0067703620789516,0.4682326347854812,0.1332951056249723,0.3677,3.0,1.0,0.0,2.1021765064837403,,,,
200,12.0,0.0086011896124789,0.0086097994118908,0.665395630560202,0.3065448527038097,0.3677,3.0,1.0,0.0,0.7899261775146399,,,,
201,12.0,0.0067345565067423,0.0067412978045469,0.4746491958917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
202,12.0,0.006631131331714,0.0066377691008148,0.4590626142189241,0.1332951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
203,12.0,0.0066366839550522,0.0066433272823346,0.4635826817313113,0.1271368750444473,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
204,12.0,0.0044090561707944,0.0044134696404348,0.3464967170963946,0.3892506112158298,0.3677,3.0,1.0,0.0,0.972967658978955,,,,
205,12.0,0.0107517155497411,0.0107624780277689,0.6478931706607757,0.2177995471656322,0.3677,3.0,1.0,0.0,0.0711294057770257,,,,
206,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.8160235825926065,0.0019718648586422,0.0103492369316518,-0.2638373427093028
207,12.0,0.0068159056871535,0.0068227284155691,0.4746491958917095,0.1288709045415005,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
208,12.0,0.006815293371086,0.0068221154865725,0.4746491958917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
209,12.0,0.0065772247668164,0.0065838085753918,0.463560509685079,0.1332951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
